distance,height,landings,number,pack,age,usage,region,weight,item,volume,width,max,power,size,target
6741,6389.5985,-1.1896469755246946,-0.677783358553595,0.20860623503090878,22670.5712,43525.28294,RE-C,1691,IT-6,49068,26209.163500000002,29358,14974,1287,6.294335147569491
3441,14177.5637,0.872426713589752,-1.6141571117211269,-0.6788079590131386,26239.6323,34302.1037,RE-6,1265,IT-D,28338,36771.418,33477,17675,1326,24.27026319251548
5992,16245.8881,0.6301732729697608,-0.03801074529628147,0.542730026034592,20986.2297,48569.9469,RE-3,2898,IT-3,61360,29031.519,10164,19817,1389,28.327356564269834
4488,15766.4221,-0.40645914550046536,0.5285303872671803,0.17003458873122615,38998.5875,34827.28602,RE-D,4445,IT-0,120,31232.006,32921,29628,1414,14.788130395501312
4462,15074.3133,-1.3225946656511192,1.6541162747718035,-0.25630067364993536,47852.7313,37034.96135,RE-8,1509,IT-10,32564,25282.648999999998,25596,17368,1171,14.720150210692768
6930,3480.9892,-1.4196584026880532,-1.4193363368933014,0.45412246313629784,60958.8581,34463.98212,RE-9,1650,IT-E,53138,26209.163500000002,6609,9957,1576,21.61059805175345
6234,1264.2326,0.67218291081271,0.12087465355580909,2.0843399281738457,43564.8593,13010.16813,RE-1,3501,IT-E,72754,27539.036,25626,22001,1520,9.928084669799356
7241,12134.3905,0.1542210186222408,0.6070144501391663,-1.8288644683792692,38937.2257,9324.520629999999,RE-A,1955,IT-1,39407,30409.264,756,11750,919,-47.48131870892407
3913,13518.0976,0.7096681432766754,0.12693551882809864,-0.17059233933291212,33960.0539,27129.51481,RE-5,3292,IT-4,54721,40154.968,24991,22267,1525,48.15897471343492
3206,17468.0139,-0.8209375069513444,-1.49814079388264,0.6208464499235675,46903.1782,37567.19328,RE-E,4042,IT-4,49262,33080.837999999996,1590,19471,1604,32.37205687819509
5655,15092.2483,-1.4706884362592068,0.9952641625865931,0.14146701526767214,34291.5951,25621.64561,RE-3,2613,IT-B,11957,20284.748,23868,15954,1667,-2.0683260880379564
7042,2695.3147,-1.0936385990237312,-0.32451801198578656,-2.0746300637301043,45998.1283,32784.19334,RE-B,4123,IT-12,81936,25889.335,770,4128,1351,12.598514720778933
4311,17910.5335,-0.48837337198798286,0.39272650021516853,0.0809540305136912,41531.0912,41480.862539999995,RE-D,4577,IT-C,33203,22217.843999999997,26019,20187,1308,24.087231365260173
6042,15277.8282,-0.6119859544430187,1.6549038973597059,0.25067487694682156,47932.9324,52108.07492,RE-2,2507,IT-9,28084,27634.495,20731,17674,926,-0.12554652608253747
5736,16008.2474,-1.5866260243075943,-0.6276130520549211,-0.785379966142779,32741.7749,36774.635180000005,RE-C,1634,IT-10,62341,22595.27,32801,23676,1726,63.385624185057004
6758,14986.335,1.2369957886803722,-1.170335909207779,0.12561333527232202,20007.2553,26766.9675,RE-11,1012,IT-E,61776,24125.082000000002,25814,12130,1488,41.0277938825602
3797,11133.9642,0.108953986121212,1.5807795426269462,0.8036719303115268,14824.3503,45009.81059,RE-3,4878,IT-1,27414,26209.163500000002,5294,21605,1175,-24.72307562672308
3586,2582.0747,-0.5303571560582515,1.4525229284362626,-1.4774993244782548,34234.3773,18710.91561,RE-E,4482,IT-3,61077,20942.593999999997,1851,14973,1151,-42.23719249703075
2707,4408.5152,0.9183807526832478,0.042543880761721276,-2.066388931949157,33464.3175,38827.66214,RE-6,2919,IT-2,70699,13375.167,13567,16366,1616,6.947758829168601
7440,16765.0968,0.19913088604141843,-1.0176773388644407,0.5124240734447465,42118.4179,26659.68138,RE-8,4324,IT-12,64028,17724.248,6058,22805,1592,30.602016541375068
6622,16117.185,1.2145086444403648,-1.6757249892426112,-1.4760120023812358,55515.3797,31108.14558,RE-0,2329,IT-B,34550,29895.127,34574,12389,1230,72.34859799753363
3427,18505.5114,-1.4432161427085268,-1.0402453644169531,0.23537166605619786,15736.9661,53702.94312999999,RE-E,3488,IT-11,84031,30902.438,10508,22219,985,44.3284095058736
8159,11891.0711,-1.6556867720994133,1.3799643609202965,-0.6326210015823696,34216.6879,19662.42679,RE-C,2180,IT-4,67354,21257.705,32867,16223,1178,-4.022124331706594
6200,15285.4843,1.2363399511748911,1.1209808220845634,0.9275652227194098,50518.2538,31942.45669,RE-C,1210,IT-8,61078,27081.487,19907,17576,1448,50.96363911590474
5925,15075.1298,-1.4824732818637252,-1.6163817713750475,0.8764677214550586,31852.2139,19427.141509999998,RE-A,612,IT-8,28526,26415.905,17866,11835,910,-46.014089778824776
7815,11594.2489,-1.4155053239241784,-1.0401522214788341,0.1883499393982367,41266.1449,15808.85076,RE-9,3002,IT-D,39077,18794.776,12482,18918,1358,-19.01003038739505
7744,7361.7288,-0.30316351826084564,-1.4737262330656473,-2.115916175565271,21733.1857,48865.82165,RE-7,2664,IT-F,22534,25737.932999999997,32131,10195,1355,7.522978463280992
3464,6190.291,-1.1469452956981867,0.12639735854286635,0.49000676052626213,35069.7023,52935.709969999996,RE-7,3948,IT-0,59425,30548.305,17935,14022,1123,-7.383491263293108
6026,16917.2774,0.19262913211209726,-1.2852388626111433,-0.887483768395577,51916.8281,21640.29815,RE-9,1409,IT-10,36286,24396.428,16990,11990,1133,-8.990020898990126
5663,14621.2788,-0.5435799720588336,0.1953521386169004,0.34763027626920984,37652.7639,45332.7789,RE-E,858,IT-9,58833,25468.602000000003,32416,14886,1327,29.655044842213286
5334,3066.4035,0.6591622413215665,-0.8894004469293554,0.7234200280970364,34383.7637,25042.58635,RE-6,4136,IT-4,52552,43792.094000000005,20932,14111,1236,-1.6666396256693563
5157,15769.0233,-0.9783043237532815,0.0731989090721756,-0.8121582747623476,30583.3102,29124.14577,RE-2,1713,IT-12,29697,21814.155,13458,11074,1186,6.806198586071407
4374,9382.9925,1.1579253674772123,0.8167744131221691,-0.9918303222172822,39114.352999999996,26042.94169,RE-F,857,IT-3,55959,23834.273999999998,14679,13761,1230,-13.871607615203063
5514,11955.8038,-0.37352798704950296,-0.8267171823785439,0.5401071051385415,44373.3603,39681.93233,RE-10,3343,IT-D,41868,32028.981,12029,13652,1262,9.897480320658865
4456,1694.6178,-1.500012618711291,-1.4743367940501408,1.3007468372575541,37494.4174,38303.700410000005,RE-11,1844,IT-C,68532,26209.163500000002,21048,10409,1518,-3.937101889661325
5551,11330.3298,0.42152442071392043,-0.18770380401813508,-1.1505696800017016,34437.1109,45004.99413,RE-6,4245,IT-1,76648,29750.612,21945,16069,1269,30.61463503836341
5910,16433.0531,0.21051582220847315,1.6303169935583388,0.17790573793871456,50253.7327,29954.6098,RE-3,1306,IT-7,61214,25402.115,9797,19715,1980,-1369.6596257345511
4286,2777.4581,-0.4193916157846975,-0.20275852063613348,-0.26984024674986673,32025.8022,29869.0896,RE-3,2126,IT-13,48648,26209.163500000002,10716,19397,1543,122.5245248456403
7832,10448.9591,1.3299169920723573,-0.21057525150948378,0.26979775207999257,49311.2059,27626.39583,RE-7,4787,IT-2,46193,24481.807,27655,19146,1562,1.3982285600726945
6612,14269.0347,-0.2927358936751382,-0.9532444468673743,1.5466087422780443,29503.8971,46443.9989,RE-10,3051,IT-13,59270,30070.488999999998,28522,8349,1669,49.51643571167338
3086,4297.3201,-1.4029559813983226,-0.018929984117647482,-0.32968479786943305,31552.6355,19599.01283,RE-A,492,IT-9,19457,21187.679,33538,21544,1299,-29.64796792641657
4559,1922.6898,1.689122113173207,-0.5054242268091749,0.75135193051212,29705.1958,23957.60556,RE-A,903,IT-3,49586,19384.343999999997,34405,17560,1333,-18.531480327353307
4870,14722.2867,1.1970093325790798,1.0572270284666694,0.15336565611145705,34445.6388,25050.09631,RE-10,4736,IT-5,32700,25504.027000000002,8043,18036,1608,7.58088892804429
4836,16229.0133,0.5338463882182631,-1.4871439526461936,0.6450495440084805,37270.9632,25973.24849,RE-2,3204,IT-12,22211,38215.395,27792,13759,990,4.724878744625245
7038,8682.8128,1.6240580017559214,1.262009585688063,0.09956572601821492,37877.4451,25316.47109,RE-5,2177,IT-B,37837,33115.312999999995,29598,18089,1592,28.264464919901567
7192,8619.4914,1.3728298566207018,1.2199264834009371,-0.9233252686065422,45350.8109,37742.73609,RE-6,1033,IT-11,55889,22344.634,3716,14905,1914,45.81838806958982
4657,8234.3131,0.7749857997845211,-0.23968579085395567,-1.6053844949268112,29718.595,31333.47028,RE-D,2820,IT-11,54357,26126.472,2360,21094,1004,-14.661100970528274
7820,1688.8835,-1.0814348511512708,0.1724724948416952,0.7535186418088359,45502.2264,33493.39303,RE-3,3903,IT-10,3690,32219.371,15723,20459,1353,-10.8833657625149
5016,16433.6261,-1.4960124175509149,-0.40193386538506837,-0.8001176360179589,44779.1901,40424.91089,RE-A,4459,IT-5,59901,15464.768999999998,10011,14011,1931,35.181235900210716
6472,9895.709,-0.11180517531521514,-0.3499232968872064,0.7991527436155403,30141.214,36023.46167,RE-5,1730,IT-6,53075,26209.163500000002,13379,15122,1030,-44.990915629276316
1964,18032.2812,1.6486902500283116,0.9100360782119377,0.03921315860939207,29204.8225,33036.86795,RE-10,3702,IT-4,64677,33823.5,14925,7881,1108,4.428693285527888
5884,3142.0975,0.8521934142741933,1.0229148781598785,0.7089392293888446,26592.7301,28985.07641,RE-9,3735,IT-3,65857,25658.237999999998,29783,21104,1051,16.62708158321296
4945,5747.5006,0.7509820896472327,0.8676598045210323,0.39400521614433487,32268.5001,43143.13766,RE-8,2696,IT-B,70868,26209.163500000002,9444,6984,825,-26.05057256740396
1709,8477.9064,-1.3983774491952388,0.6331560669648129,0.09330228199058793,22203.0988,42393.84153,RE-10,904,IT-3,29803,27838.707000000002,17629,13303,1486,-16.7210231212806
5237,16225.9545,-0.9609699302272202,0.5888235607651283,0.3052851424736323,28617.1392,18842.694,RE-5,2954,IT-A,41444,22989.997000000003,7454,12944,1411,-12.364100799750199
4621,13422.3662,0.13318264239280417,-1.155127903663046,1.4742001598928571,32303.5868,33881.01958,RE-D,764,IT-7,48564,23642.142000000003,8511,14496,1630,1.4524299118397743
4511,6588.4389,0.3222461554604825,-0.00614433443531908,-0.8768805670872823,45809.7337,24566.119740000002,RE-7,1068,IT-E,49429,24830.819,1679,22689,1380,-3.9124306421413726
6242,8741.0295,1.053046378368969,-0.8619409286712235,-0.145191781140628,45167.8496,10114.90552,RE-7,611,IT-A,45452,26209.163500000002,4421,14069,2162,20.78827071997255
4656,8013.3035,-1.3783020806215633,-1.2012187832733954,-0.32778829181587205,25379.2074,24671.49702,RE-7,2962,IT-10,52574,22569.801,25593,10420,1073,-14.96591444934562
4780,9401.0877,-1.3551756377399247,0.7409223347059471,-0.5739845257719278,57262.1796,24427.863530000002,RE-3,613,IT-C,66390,36451.1,12561,14791,1825,32.732353798206894
5622,12468.7844,-1.559788482058017,1.7099465941574938,1.0889045651871825,38190.4194,34971.24269,RE-B,705,IT-10,54534,32869.167,30579,16609,1605,43.823676251471404
3314,6499.2131,0.17616527881087737,0.3156501065025142,0.3971724396354133,15036.8349,26246.0537,RE-4,3127,IT-E,60757,25698.218999999997,13452,10984,1068,-7.646049917542598
4863,16941.5497,1.0250119344667867,1.2401895297468062,0.6291694921736016,34354.0312,28639.06578,RE-B,3647,IT-11,66407,29796.748,24384,15619,1819,71.5318691842477
3794,12683.8589,1.216171506922157,0.541671820709623,-0.5941857792991999,30574.642000000003,32028.69106,RE-C,2546,IT-11,13205,35574.942,18718,17080,1461,13.60985035943067
2803,13593.261999999999,-1.048958938197893,-1.1271745046222865,-1.438873468952404,49124.047999999995,28028.46293,RE-10,452,IT-C,15830,27495.871,28084,24964,1569,6.291523813232183
4362,16821.1489,0.37172488119457325,-0.4413816454179691,0.5304986659545265,26046.1703,41856.625530000005,RE-D,4637,IT-9,52846,28391.312,3592,14832,1311,11.868593948068742
5045,10935.4668,-0.5723466160355553,0.9608263144389485,-0.5107049324374664,48147.833,33974.36886,RE-E,1629,IT-D,39937,40360.22,23672,8679,1045,12.985770643825855
5627,18562.7752,-1.6692685319446394,1.5370769490451506,1.5744009051765957,40264.8811,27410.23047,RE-D,4548,IT-9,73611,26209.163500000002,27577,17492,1325,35.87062890896019
4938,14469.2105,-0.3564634177220151,1.716210927571871,0.42117904629765873,32252.9609,36491.796969999996,RE-8,3557,IT-C,44068,35603.958,12352,19756,1970,57.02838049662319
6030,3701.9409,1.6608104630051856,0.731694354554896,1.2881665248046386,28650.1234,40160.68972,RE-4,2317,IT-F,70570,22253.38,25370,13302,1367,10.692542101500253
3419,4133.657,1.3565582500661097,1.4239889193819903,0.5326647926340894,23262.3589,21180.924219999997,RE-11,2673,IT-E,51567,26209.163500000002,10734,13470,1226,-18.515992691184344
5611,10868.0281,0.6571688121102227,1.0014913191769321,1.959456894942438,16076.0167,23612.20719,RE-8,4325,IT-B,51665,26209.163500000002,11125,11395,1072,-23.341731539733573
5937,13454.8996,-0.43495081614350745,1.4326035838143814,-0.14383571760719246,23038.8413,32043.83245,RE-8,2042,IT-D,49125,27953.898999999998,14094,21712,1703,19.150048707880586
6191,5519.5342,-1.6951963084179817,0.6272157895187639,1.935927207741969,20543.2019,26738.43265,RE-9,4530,IT-0,93092,31584.95,7295,18921,1029,-5.714499769900928
3064,7727.5845,-1.3490732487288448,-0.5458077438769467,1.6023347216122221,20890.4939,28996.31154,RE-A,875,IT-7,34059,37700.418,16064,11723,1220,17.64632121108136
1326,12957.143,-0.3894209188029156,-1.2076799380120244,-0.6460565368543866,40410.3224,29294.181760000003,RE-C,4599,IT-11,31852,34387.386,18478,16558,1345,2.977349033485837
6800,11665.6787,0.4658639143312944,0.560194500719297,0.8726796665810573,47002.0026,43818.284360000005,RE-4,4570,IT-11,52520,26274.27,14400,14713,1497,34.18802761583353
5652,10355.6901,1.2922170012270673,-0.037636864095365485,-0.4853793654098798,30167.1312,19901.89432,RE-11,2806,IT-2,24656,21177.293999999998,20997,19573,1730,0.7038311685378353
3619,12006.4743,-1.2519012515901504,1.729237907738167,-1.1397366680930048,54189.1537,20820.163230000002,RE-8,4802,IT-2,42910,23160.803,611,19136,1677,-7.047150935387855
8065,8896.6324,-1.7058160377719718,0.6022078862447762,1.0795749243176291,42326.2639,21697.40596,RE-2,3793,IT-2,28954,31911.616,24309,14058,1372,-24.015703565792705
6084,8051.8582,0.4826548252381881,0.9471032406916942,0.7161094546634167,31562.0297,31602.75803,RE-4,4664,IT-D,57182,21686.803,25019,13170,1843,20.015643188867344
7718,9251.9671,1.1412025497074514,0.8465228299845298,-0.6238349105131543,19610.4855,47862.230639999994,RE-0,3849,IT-B,60961,34818.7,34431,12350,1142,30.66414822263045
5969,12085.3845,-1.229975087993687,-0.20464201803266538,0.135436441069934,25424.2069,36172.90385,RE-C,4479,IT-2,23262,28457.202,28287,11937,917,-40.334389659283055
7416,6863.7026,-0.8504926179889224,-0.5891548840825426,1.3714980460302173,11928.2628,38059.53998,RE-E,2132,IT-6,30085,28761.112,8232,11429,1321,-41.77290250551727
3760,6074.5615,0.6266932231915879,0.5108845709149703,0.30597712897171303,35851.2887,2014.96768,RE-6,1042,IT-6,60891,25933.272,22352,4857,1508,-26.986519562739957
3891,17823.6623,-0.688250001823213,-0.2409648013800071,-2.0972083385686293,17852.6232,33083.56662,RE-3,3106,IT-A,39493,26209.163500000002,10583,17663,1492,-2.7164882361645417
6128,2953.1574,0.7743430855956487,1.4835781213118204,-0.0178275286009702,36198.1674,36398.56194,RE-10,2502,IT-0,40036,44301.587999999996,23426,27060,1621,36.79763945237492
5465,5459.1864,-0.2250709132162118,0.81144315295041,0.7548741047082099,45950.7674,28881.29991,RE-6,4859,IT-12,43249,30756.479,16707,11247,1391,-23.37475454500545
4946,14226.431999999999,0.28884514064948114,1.7031276555122337,-1.4764035036710064,39297.9579,30021.24636,RE-7,4593,IT-A,59179,25062.082000000002,8654,8830,1210,209.64344911530839
2832,9942.185,1.2609002317533688,1.6983985649189037,-0.7551074007983015,49565.8285,37052.72656,RE-6,3289,IT-10,54954,28438.375,12251,19329,1716,55.38930233446286
6076,10223.2775,0.39129492302271307,1.698821166811065,-1.429057594788893,46760.3733,32195.73047,RE-2,4282,IT-6,50327,27968.947,24505,18758,1102,22.14906692872239
7067,17479.0198,-1.605671636042485,-1.100024537672849,1.0360993812013115,28789.2405,36433.8071,RE-E,4959,IT-4,44764,20471.576,21388,18869,1133,-11.723913550837768
2831,2555.755,1.2374819241484232,1.7135038820780821,-0.6623870482185177,30418.4739,17429.1039,RE-B,3823,IT-1,24017,21335.466,29179,14520,1541,-27.97701383569599
5450,17388.545,1.4148790644738711,1.3098237915374462,2.056509228593906,38889.9578,26346.03415,RE-9,568,IT-A,31049,26151.421000000002,24931,9339,1444,-2.0889265925087432
7493,4799.9571,1.088972586150121,-0.9982576907030023,-1.2244843563004446,43401.1577,39028.50934,RE-6,4331,IT-D,71050,24930.462000000003,24063,15116,1200,23.38824793918857
2584,7357.7936,1.7333697443810199,-0.959904852460744,1.412269182229468,46704.6337,32268.1891,RE-7,2223,IT-3,65357,25810.341,13837,8377,1479,7.3852584817462015
3761,4629.3144,-1.4848643020706884,0.4342461200743665,0.26682777681472636,34496.1085,37012.39178,RE-E,4020,IT-7,20958,26209.163500000002,17588,12832,1118,-48.832530400334996
5982,10497.2183,0.9341663512276212,-1.1416328943920115,1.6686504560601694,50470.0925,32741.50095,RE-4,2066,IT-2,72916,27471.007999999998,14393,13377,1362,19.414221894784387
2894,17391.0115,-1.341395373613836,-0.4418176739051813,0.9702516447972128,11834.3172,41602.216,RE-5,1072,IT-C,40354,26125.6,34143,25591,1194,16.348511843481223
8226,9806.9085,1.073855186100925,0.8042043222517801,2.697395878933549,52458.7877,37152.99365,RE-2,1704,IT-11,31864,34322.534,4196,8838,1242,-3.826413119734516
5600,10856.6108,-0.6302786227444293,-0.6161795814239349,0.7366509073231489,46156.1116,29656.080860000002,RE-D,4655,IT-11,37842,34815.157999999996,18420,14190,1460,-64.60983776161098
5203,10392.1088,0.5327046798407382,1.3112073622408424,-1.1859010576999678,37766.1613,23000.95313,RE-11,3953,IT-1,75534,37633.337999999996,13434,14829,1350,21.890921012131532
5677,5794.2907,0.35364870163557305,-1.7211665096306914,1.875011990369651,50385.6465,27002.276719999998,RE-E,4022,IT-3,28520,18582.664,30676,11051,1298,-54.237666895201464
3958,9481.9043,-1.2261380804543154,1.1060048991521179,-1.6642503729064935,41343.5527,40290.86888,RE-F,3670,IT-7,80130,26209.163500000002,13739,13712,1307,39.35212739965552
2942,17178.8594,-1.5822804898630494,-1.6450570943781306,-1.071491608946373,25906.9568,37673.3334,RE-F,4393,IT-A,43976,28847.242000000002,12648,13481,1620,24.766144521621808
5975,8230.6067,-0.08312139264363437,-0.4595902840058615,0.8124711632540096,13057.7722,27182.538889999996,RE-A,4416,IT-12,42792,16884.905,19108,13405,1487,15.020610703180894
5535,15831.0478,-0.4957790754215483,0.09639604430606155,-0.5393224546295784,36036.2765,30303.54678,RE-9,3811,IT-F,37066,26209.163500000002,17693,7757,1063,-21.116224618611373
5726,12059.0333,-0.47502826987716557,-0.7239988343413634,-1.3764722989287277,43403.5795,28499.67205,RE-0,1718,IT-F,23691,28254.456000000002,17577,13572,1661,3.7422847474826963
3092,12080.8454,-1.1103265643364753,-0.23365913528187837,0.03261662695659351,33904.0753,16121.609880000002,RE-11,3441,IT-3,44989,26209.163500000002,12637,13495,1536,-6.373815303332506
4571,4638.3352,0.018824465020222714,-0.5056006086505596,2.0410747831650617,41393.3494,41478.54027,RE-11,2638,IT-12,48845,27169.951,32228,15275,1558,24.88666564208058
3080,6474.3318,0.07238901615069995,0.6586495695514754,0.23040820235756593,52799.6295,26760.7233,RE-8,3172,IT-B,52654,25675.197999999997,25646,12042,1206,-23.403413895441147
5286,12883.7155,1.5256153581213072,0.6132516834388787,0.00036344276457541736,37310.6091,30118.83498,RE-7,2313,IT-2,47800,33185.302,6412,16827,1326,22.9021512089687
3028,7501.5396,1.254421963139785,0.20419525776992561,0.16969066566758473,18900.4648,26882.16912,RE-5,4236,IT-7,53174,36997.401,30580,15722,1357,32.900887362049744
4722,3014.4145,0.3158040251759744,-0.5058131450828268,0.2974722467616595,38117.679,26500.75969,RE-6,2506,IT-5,42674,28444.942000000003,30320,13667,1526,-6.975438828506137
4627,5457.4135,0.9986418551127552,1.6647752777353604,2.0176078822451586,29316.2884,14305.374780000002,RE-11,1318,IT-1,43784,16535.87,26629,18643,1706,-20.370705728478654
4091,1220.7730000000001,-1.0676511222695368,-0.2329601459492286,0.42570692216640243,23081.7234,6469.31846,RE-4,4278,IT-2,55900,33718.081,25360,14184,1184,-36.365516120742356
5918,3258.078,0.9690551167853477,0.7402242887517554,0.1574364414509099,33419.7972,20383.747,RE-7,4135,IT-C,8032,23324.627999999997,25588,11224,1048,-53.630701254916104
4806,5110.9933,-1.3452706354436472,-0.11085961839458547,-0.9078646034987974,30116.962000000003,24685.55884,RE-4,1905,IT-13,55419,34358.263,9400,17472,1090,0.48548743496144103
6385,4896.7669,-0.6824552161577061,-0.9113936297973052,0.11839856697574629,31942.4441,13218.92292,RE-E,2576,IT-11,44638,20723.15,19104,21746,1482,-6.59446089904888
5183,5985.9573,0.6480823770907219,1.0239119537887127,-0.6288526314886791,29560.7512,27663.239569999998,RE-5,1236,IT-F,26505,34737.593,9642,10087,567,-43.3871790912208
2961,15104.0331,0.5890648999496154,1.0266174072234318,-0.6727443819758319,43013.0857,9079.67028,RE-6,4931,IT-8,36095,18133.431,8046,5986,1322,-37.28531667062561
5001,13758.3882,-0.32660806685214155,-1.7429662941589463,0.8224934393064305,50514.4461,35140.14833,RE-B,4745,IT-1,35715,30796.041,16779,15407,1418,10.422711856037386
6287,9086.5529,1.4497239151613308,-0.024056031559091078,1.4949523950659211,32425.7762,36277.47717,RE-D,434,IT-A,45752,16523.265,6688,14832,1334,-21.611633263493424
8917,5192.3352,0.8346317247108734,-0.6605448848462622,-0.6947661733605609,45271.4952,29072.109439999997,RE-2,2590,IT-10,76746,34072.006,24895,10250,1373,4.6241618848634864
3861,16347.485,0.5753575344436347,0.12599850803085577,-0.4208505172950344,39109.7316,25112.444330000002,RE-B,3811,IT-6,34268,23009.642000000003,6455,15312,1255,-16.28759671243538
3924,9463.3682,-0.8858916779208842,-1.217428406362406,-1.3344642810107605,32694.1455,38534.86253,RE-4,1398,IT-3,63065,21095.352000000003,3760,10101,1590,-2.212479099468398
4531,17518.7155,0.5515183651082418,-0.07294521169326856,0.6936896911579608,50739.2318,36513.65662,RE-E,4333,IT-12,45214,27086.104,7477,18810,1305,33.790228687850735
5818,16190.0142,0.4823548693625832,0.660651979255828,-0.151027533674163,32865.0267,40352.72963,RE-B,3237,IT-0,39515,25418.859,395,17417,1262,-7.884770814091309
5197,12540.1771,-1.1179117582463511,1.419318665328837,0.020177687744857172,35226.0033,40148.455969999995,RE-8,1270,IT-7,27069,17373.817,32775,9477,1456,-10.730636890506126
4611,17862.1278,-0.2411439646681472,0.9251828395581111,0.36897913326829035,47260.4409,30135.05311,RE-5,2728,IT-0,55522,21989.316000000003,16372,18580,1449,212.18674110316758
4467,9434.7348,-0.4860676315582033,-0.7396269420267977,-0.5494993418978956,52128.9722,31910.58061,RE-2,3387,IT-E,26628,26467.171000000002,1852,24982,1753,44.842714544438934
4882,17563.4326,1.5780645459242828,1.581383473485475,0.183088977644694,33826.1721,46660.40962,RE-1,4131,IT-2,40353,26209.163500000002,18561,18295,1649,35.23717040940573
2607,8049.5553,-1.2084863282183007,-0.020600404610666236,0.14805207080566837,37861.7765,32201.8879,RE-0,971,IT-1,42895,13781.24,32558,19165,1324,-21.548922719430614
8522,1444.3723,-1.5457291957953192,-0.16781128553401475,0.17401243596022248,28824.6468,39905.44173,RE-8,3224,IT-3,74209,24629.235,32622,15149,1065,-14.518030228944387
7740,14199.7766,-0.39379949709396295,0.1575458658798995,-0.9411043171242246,18091.177,38526.34632,RE-E,3933,IT-7,20006,26209.163500000002,15450,16796,1335,3.411166463882888
4627,14086.2978,0.45798271009176494,-0.6666345240248917,0.05002245748533873,40549.3842,17300.06995,RE-8,2140,IT-A,45804,25041.931,7142,21071,1861,25.08187244995974
5211,4376.2625,1.3340373270803232,-1.3910781989827046,1.5083530855539142,33116.9984,30000.234860000004,RE-10,4397,IT-C,34884,38916.622,14928,14539,1953,-505.9719335001886
5134,12418.8212,-1.0352060605652595,-0.8247472987978389,-1.0940413656796555,28007.2838,20931.06195,RE-8,2539,IT-C,62445,36148.081,12744,23126,1697,50.49067205531361
5494,3013.6802,-0.006163623740590718,-1.0317680637159494,-1.6954355736779019,22721.6687,33774.5697,RE-5,3961,IT-F,59934,28061.244,1784,18724,1582,8.85273065996181
7338,7643.3437,-1.082960475428328,-0.4966369183631636,-0.3593734267792751,17458.1984,27862.581769999997,RE-A,1547,IT-F,36378,26209.163500000002,10291,13337,1137,-7.671657775061688
6917,15782.4709,0.7863793433887662,0.5409920523533148,0.9408277913986094,42655.375,30955.371639999998,RE-F,2388,IT-12,25904,23807.287999999997,31348,23067,1639,58.66302341966938
2999,18518.492,1.381281421754913,-1.6955320545605455,0.012993127337350375,50346.6009,30998.32166,RE-3,4451,IT-F,57668,20871.475,7313,17313,902,41.19746466549385
4431,6657.3542,-0.7421941159262235,-0.02885317260495472,-0.4440213776986816,41460.0482,23776.46335,RE-D,3636,IT-2,39012,18780.606,23523,10721,1592,-24.75167682591585
4632,3507.784,-1.4575529805025853,-0.33541411145409455,0.09029610050409148,26580.0923,35645.56915,RE-C,488,IT-F,12859,24409.674,14007,17098,1815,-11.359422721852102
2126,16289.1557,1.5204916258450931,-0.4175815267330855,-0.14733887172466645,35437.1908,33328.97307,RE-11,1083,IT-C,22896,20760.436999999998,34204,13445,1809,29.851042846463
6545,10269.5089,0.21895989798496446,-0.7767998031845642,1.4403840778219692,68044.4124,38706.41484,RE-6,3561,IT-13,55525,28138.786,27045,8807,1192,26.62848129691585
6159,2286.2957,-1.4781598966407676,1.295915126641103,1.0777548349336046,39771.4325,20479.175580000003,RE-3,3586,IT-E,47545,31253.484,11535,15926,964,-38.91617549971856
3000,7420.3944,-0.85098166320636,1.009992862229303,0.015923396686920943,47064.1361,34457.81383,RE-9,1528,IT-4,68660,26659.914,30564,12947,1270,10.804162528714823
3240,17150.6985,-0.7817020178804297,-0.2350705532050268,-0.5791812517147021,17634.8581,42074.92383,RE-1,428,IT-4,51588,23599.139,26963,11516,1385,8.354952943290638
5544,3676.6952,1.4127973771668703,-0.16359148692417394,0.38847495410295657,40039.1317,31354.70495,RE-0,2843,IT-2,36339,24414.2,27161,9930,1275,-21.883066213483147
4270,11803.5268,-0.3209358762611098,-0.6334969483924603,2.009906784553176,26884.1121,45849.632560000005,RE-8,3727,IT-4,19115,27281.922000000002,17359,10423,1480,-17.80821783109176
5788,13534.4367,-1.4607414704882158,0.7000262586527787,-0.6242868836402412,33744.251000000004,15829.23794,RE-4,1562,IT-0,20050,29721.57,8133,19525,1459,-21.4747795709993
6067,15284.5071,1.0122754281804074,1.3979286000224285,-1.038907683606251,35996.1135,33745.2557,RE-F,1886,IT-8,39860,18911.258,32140,13433,1509,19.35310360651758
5306,11333.1732,1.6446761785516237,1.0637507690848738,1.1869566822636843,35251.6592,22305.19798,RE-B,2509,IT-C,27804,29109.436,14093,22794,1628,15.157397312055966
5015,5313.715,-0.822558681041468,-0.4226224577236554,0.14298421690713947,37460.2337,29485.067860000003,RE-D,3701,IT-7,38728,31597.349,32662,18029,1117,-16.401042415107696
4451,17486.372,-0.49358790667633873,0.4964004618511545,0.3160892038205617,27494.3285,45749.502539999994,RE-10,4777,IT-A,41093,23204.237999999998,32277,12997,1447,25.30277199344137
3020,7319.4373,-0.09815427604925306,0.8070161299521018,-2.863362323829166,36869.4942,18233.79954,RE-7,4276,IT-0,48239,30111.9,18942,28082,1416,14.40084076551926
